imdb_id,title,year,title_year,plot,imdb_rating,tomatometer,metascore,avg_rating,f1_skepticism,f1_serenity,f1_fear,f1_disgust,f1_solidarity,f1_elation,f1_envy,f1_puzzlement,f1_recklessness,f1_loyalty,f1_trust,f1_sadness,f1_shame,f1_catharsis,f1_unease,f1_introspection,f1_excitement,f1_riskiness,f1_mischief,f1_enlightenment,f1_love,f1_tension,f1_sarcasm,f1_frustration,f1_longing,f1_awe,f1_defiance,f1_amusement,f1_vulnerability,f1_surprise,f1_compassion,f1_resentment,f1_triumph,f1_happiness,f1_acceptance,f1_bravery,f1_hope,f1_conflict,f1_exhilaration,f1_inspiration,f1_curiosity,f1_regret,f1_nostalgia,f1_irony,f1_despair,f1_resignation,f1_closeness,f1_adrenaline,f1_belonging,f1_anger,plot_feelings,f2_skepticism,f2_serenity,f2_fear,f2_disgust,f2_solidarity,f2_elation,f2_envy,f2_puzzlement,f2_recklessness,f2_loyalty,f2_trust,f2_sadness,f2_shame,f2_catharsis,f2_unease,f2_introspection,f2_excitement,f2_riskiness,f2_mischief,f2_enlightenment,f2_love,f2_tension,f2_sarcasm,f2_frustration,f2_longing,f2_awe,f2_defiance,f2_amusement,f2_vulnerability,f2_surprise,f2_compassion,f2_resentment,f2_triumph,f2_happiness,f2_acceptance,f2_bravery,f2_hope,f2_conflict,f2_exhilaration,f2_inspiration,f2_curiosity,f2_regret,f2_nostalgia,f2_irony,f2_despair,f2_resignation,f2_closeness,f2_adrenaline,f2_belonging,f2_anger,gpt_feelings,f3_skepticism,f3_serenity,f3_fear,f3_disgust,f3_solidarity,f3_elation,f3_envy,f3_puzzlement,f3_recklessness,f3_loyalty,f3_trust,f3_sadness,f3_shame,f3_catharsis,f3_unease,f3_introspection,f3_excitement,f3_riskiness,f3_mischief,f3_enlightenment,f3_love,f3_tension,f3_sarcasm,f3_frustration,f3_longing,f3_awe,f3_defiance,f3_amusement,f3_vulnerability,f3_surprise,f3_compassion,f3_resentment,f3_triumph,f3_happiness,f3_acceptance,f3_bravery,f3_hope,f3_conflict,f3_exhilaration,f3_inspiration,f3_curiosity,f3_regret,f3_nostalgia,f3_irony,f3_despair,f3_resignation,f3_closeness,f3_adrenaline,f3_belonging,f3_anger,backdrop_path,overview,popularity,poster_path,tagline,genres
tt0086837,2010,1984,2010 (1984),"In this sequel to 2001: A Space Odyssey (1968), a joint American-Soviet expedition is sent to Jupiter to discover what went wrong with the U.S.S. Discovery against a backdrop of growing global tensions. Amongst the mysteries the expedition must explain, are the appearance of a huge black monolith in Jupiter's orbit and the fate of H.A.L.; the Discovery's A.I. computer. Based on the novel by Arthur C. Clarke.",67,67.0,53.0,63.5,0.0,0.0,0.040816327,0.0,0.142857143,0.020408163,0.0,0.020408163,0.0,0.0,0.06122449,0.0,0.0,0.0,0.020408163,0.020408163,0.040816327,0.0,0.0,0.0,0.0,0.081632653,0.0,0.020408163,0.020408163,0.06122449,0.0,0.0,0.0,0.12244898,0.0,0.020408163,0.020408163,0.0,0.0,0.020408163,0.06122449,0.040816327,0.0,0.0,0.204081633,0.040816327,0.020408163,0.0,0.040816327,0.0,0.0,0.0,0.0,0.244897959,"puzzlement, surprise, tension",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"awe,hope,curiosity",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/8zvo2J1rKbzcfxaX9lHRgHgOEf0.jpg,"While planet Earth poises on the brink of nuclear self-destruction, a team of Russian and American scientists aboard the Leonov hurtles to a rendezvous with the still-orbiting Discovery spacecraft and its sole known survivor, the homicidal computer HAL.",28.619,/mEWKXuCMv7mFMxXVSTI3v8UOQuq.jpg,In the very near future a small group of Americans and Russians set out on the greatest adventure of them all …. To see if there is life beyond the stars.,"Thriller, Science Fiction"
tt1232829,21 Jump Street,2012,21 Jump Street (2012),"In 2005, Schmidt and Jenko are high school students, one an honor roll geek, the other a cool, athletic underachiever. By 2012, they are rookie cops, paired together, on bike patrol yearning to make arrests. After a screw up, they're sent undercover back to high school to find the source of a dangerous synthetic drug. They mix up their names, and Schmidt gets the no-brainer classes where he auditions for Peter Pan and falls in love with Wendy; Jenko gets AP classes where he falls in with high-achieving dweebs. This second chance at high school gives Schmidt delusions of grandeur, which threaten the operation. Can they sort out their relationship as they stumble onto the bad guys?",72,85.0,69.0,74.5,0.009009009,0.0,0.016216216,0.016216216,0.115315315,0.037837838,0.045045045,0.001801802,0.003603604,0.014414414,0.084684685,0.001801802,0.032432432,0.001801802,0.023423423,0.001801802,0.028828829,0.018018018,0.009009009,0.0,0.014414414,0.012612613,0.03963964,0.021621622,0.005405405,0.016216216,0.003603604,0.468468468,0.009009009,0.209009009,0.0,0.037837838,0.003603604,0.021621622,0.018018018,0.0,0.045045045,0.023423423,0.001801802,0.021621622,0.01981982,0.045045045,0.016216216,0.021621622,0.0,0.0,0.021621622,0.003603604,0.003603604,0.185585586,"puzzlement, closeness, longing",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"amusement,surprise,mischief",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/rXrpYOveFl76ivMmyb2612T7Q8w.jpg,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",31.405,/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg,The only thing getting blown tonight is their cover.,"Action, Comedy, Crime"
tt0289043,28 Days Later,2002,28 Days Later (2002),"Animal activists invade a laboratory with the intention of releasing chimpanzees that are undergoing experimentation, infected by a virus -a virus that causes rage. The naive activists ignore the pleas of a scientist to keep the cages locked, with disastrous results. Twenty-eight days later, our protagonist, Jim, wakes up from a coma, alone, in an abandoned hospital. He begins to seek out anyone else to find London is deserted, apparently without a living soul. After finding a church, which had become inhabited by zombie like humans intent on his demise, he runs for his life. Selena and Mark rescue him from the horde and bring him up to date on the mass carnage and horror as all of London tore itself apart. This is a tale of survival and ultimately, heroics, with nice subtext about mankind's savage nature.",75,87.0,73.0,77.5,0.0,0.0,0.132478632,0.008547009,0.004273504,0.0,0.008547009,0.0,0.004273504,0.004273504,0.004273504,0.0,0.004273504,0.0,0.021367521,0.0,0.055555556,0.004273504,0.0,0.0,0.004273504,0.042735043,0.008547009,0.012820513,0.0,0.004273504,0.0,0.025641026,0.0,0.038461538,0.008547009,0.0,0.0,0.008547009,0.0,0.0,0.012820513,0.0,0.0,0.012820513,0.0,0.025641026,0.004273504,0.008547009,0.0,0.004273504,0.008547009,0.004273504,0.0,0.042735043,"sarcasm, recklessness, bravery",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"despair,tension,fear",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/veUl0QT8swshQ9Dz0fQ1k6ZkthD.jpg,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",37.355,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,His fear began when he woke up alone. His terror began when he realised he wasn't.,"Horror, Thriller, Science Fiction"
tt0463854,28 Weeks Later,2007,28 Weeks Later (2007),"Six challenging months after the horrific events of 28 Days Later... (2002), when the unstoppable Rage Virus decimated the entire city of London, the U.S. Army has restored order and is repopulating the quarantined city. However, after the first wave of returning refugees, an unsuspecting carrier of the highly transmittable pathogen enters the dead city, and unknowingly re-ignites the spread of the deadly infection. Indeed, the virus is not yet dead, and this time, it is more dangerous than ever. Will the nightmare begin again?",69,72.0,78.0,72.0,0.013333333,0.001025641,0.267692308,0.036923077,0.084102564,0.033846154,0.056410256,0.006153846,0.005128205,0.007179487,0.153846154,0.019487179,0.032820513,0.001025641,0.070769231,0.005128205,0.128205128,0.04,0.016410256,0.002051282,0.020512821,0.226666667,0.007179487,0.110769231,0.01025641,0.057435897,0.01025641,0.08,0.009230769,0.167179487,0.049230769,0.041025641,0.006153846,0.014358974,0.003076923,0.034871795,0.122051282,0.018461538,0.002051282,0.028717949,0.026666667,0.117948718,0.005128205,0.012307692,0.031794872,0.001025641,0.012307692,0.024615385,0.006153846,0.286153846,"puzzlement, vulnerability, tension",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"unease,fear,despair",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/PN7yjmQdmG0J62jsrtmrPi8ezK.jpg,"The inhabitants of the British Isles have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.",40.628,/ja8nzgtzhJq0vtX3BJcnbceIxCF.jpg,When days turn to weeks... the horror returns.,"Horror, Thriller, Science Fiction"
tt0416449,300,2006,300 (2007),"In the Battle of Thermopylae of 480 BC an alliance of Greek city-states fought the invading Persian army in the mountain pass of Thermopylae. Vastly outnumbered, the Greeks held back the enemy in one of the most famous last stands of history. Persian King Xerxes led a Army of well over 100,000 (Persian king Xerxes before war has about 170,000 army) men to Greece and was confronted by 300 Spartans, 700 Thespians, and 400 Thebans. Xerxes waited for 10 days for King Leonidas to surrender or withdraw but left with no options he pushed forward. After 3 days of battle all the Greeks were killed. The Spartan defeat was not the one expected, as a local shepherd, named Ephialtes, defected to the Persians and informed Xerxes that the separate path through Thermopylae, which the Persians could use to outflank the Greeks, was not as heavily guarded as they thought.",76,61.0,52.0,66.25,0.010221465,0.001703578,0.050255537,0.02725724,0.052810903,0.02044293,0.057069847,0.005962521,0.000851789,0.041737649,0.097103918,0.00681431,0.037478705,0.000851789,0.023850085,0.003407155,0.059625213,0.010221465,0.011925043,0.005962521,0.025553663,0.042589438,0.009369676,0.037478705,0.004258944,0.098807496,0.008517888,0.095400341,0.004258944,0.065587734,0.017035775,0.088586031,0.02725724,0.014480409,0.008517888,0.155877342,0.083475298,0.029812606,0.001703578,0.05451448,0.023850085,0.079216354,0.002555366,0.016183986,0.005110733,0.02044293,0.008517888,0.016183986,0.004258944,0.240204429,"bravery, vulnerability, defiance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"exhilaration,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,/xojLztOWoPax76UY4lrmS1M2Bwu.jpg,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",44.918,/h7Lcio0c9ohxPhSZg42eTlKIVVY.jpg,"Spartans, prepare for glory!","Action, Adventure, War"
tt1032846,"4 Months, 3 Weeks and 2 Days",2007,"4 Months, 3 Weeks and 2 Days (2007)","Romania, 1987, the brutal Ceausescu communist regime is in place; birth control is illegal and abortion is a crime punishable by death. Gabita (Laura Vasliu) is almost five months into an unwanted pregnancy and in meek desperation turns to her friend and roommate, Otilia (Anamaria Marinca) for help in organizing an illegal termination. Unfortunate circumstances force the two women to use an unwanted male abortionist, Bebe (Vlad Ivanov). The bleakness of the storyline expresses a dark socio-political critique in the twilight years of a repressive dictatorship.",79,96.0,97.0,87.75,0.018939394,0.0,0.098484848,0.018939394,0.022727273,0.049242424,0.056818182,0.007575758,0.0,0.03030303,0.098484848,0.03030303,0.011363636,0.003787879,0.079545455,0.003787879,0.041666667,0.045454545,0.034090909,0.003787879,0.018939394,0.170454545,0.007575758,0.045454545,0.007575758,0.090909091,0.011363636,0.03030303,0.018939394,0.090909091,0.037878788,0.087121212,0.018939394,0.003787879,0.0,0.045454545,0.09469697,0.037878788,0.007575758,0.018939394,0.011363636,0.041666667,0.045454545,0.037878788,0.106060606,0.007575758,0.034090909,0.0,0.003787879,0.159090909,"despair, frustration, conflict",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"resignation,fear,despair",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,/c59jI0WaKoIffuoLG8iB8L4Z9xM.jpg,Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.,13.441,/kwV7rP0wgcfui8QzcXZ6ga273cB.jpg,At what moment do we begin to live?,Drama
tt0453562,42,2013,42 (2013),"In 1946, Jackie Robinson is a Negro League baseball player who never takes racism lying down. Branch Rickey is a Major League team executive with a bold idea. To that end, Rickey recruits Robinson to break the unspoken color line as the first modern African American Major League player. As both anticipate, this proves a major challenge for Robinson and his family as they endure unrelenting racist hostility on and off the field, from player and fan alike. As Jackie struggles against his nature to endure such abuse without complaint, he finds allies and hope where he least expects it.",75,80.0,62.0,73.0,0.002227171,0.002227171,0.031180401,0.0155902,0.051224944,0.051224944,0.033407572,0.002227171,0.004454343,0.002227171,0.062360802,0.011135857,0.046770601,0.002227171,0.0155902,0.004454343,0.024498886,0.011135857,0.004454343,0.011135857,0.028953229,0.062360802,0.002227171,0.026726058,0.002227171,0.082405345,0.0155902,0.048997773,0.002227171,0.071269488,0.024498886,0.062360802,0.037861915,0.031180401,0.024498886,0.122494432,0.082405345,0.100222717,0.004454343,0.158129176,0.006681514,0.04454343,0.031180401,0.013363029,0.004454343,0.0,0.006681514,0.0,0.004454343,0.222717149,"hope, bravery, solidarity",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"defiance,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/eyjWwMOgkq4nh0wMtyW8XPJ749H.jpg,"In 1946, Branch Rickey (Harrison Ford), owner of the Brooklyn Dodgers, took a stand against Major League Baseball's infamous colour line when he signed Jackie Robinson (Chadwick Boseman) to the team. The deal put both men in the crosshairs of the public, the press and even other players. Facing unabashed racism from every side, Robinson was forced to demonstrate tremendous courage and let his talent on the field wins over fans and his teammates – silencing his critics and forever changing the world by changing the game of baseball.",21.509,/iZ7jVGQWj3eBUdqwAPUlKk0BaS2.jpg,The True Story of an American Legend,Drama
tt0024034,42nd Street,1933,42nd Street (1933),"Renowned Broadway producer/director Julian Marsh is hired to put together a new musical revue. It's being financed by Abner Dillon to provide a starring vehicle for his girlfriend, songstress Dorothy Brock. Marsh, who is quite ill, is a difficult task master working long hours and continually pushing the cast to do better. When Brock breaks her ankle one of the chorus girls, Peggy Sawyer, gets her big chance to be the star. She also finds romance along the way.",73,96.0,83.0,81.25,0.014492754,0.0,0.02173913,0.0,0.130434783,0.065217391,0.065217391,0.007246377,0.0,0.007246377,0.137681159,0.028985507,0.0,0.0,0.115942029,0.0,0.02173913,0.036231884,0.050724638,0.0,0.065217391,0.036231884,0.028985507,0.028985507,0.0,0.268115942,0.0,0.094202899,0.028985507,0.079710145,0.036231884,0.086956522,0.028985507,0.079710145,0.0,0.028985507,0.108695652,0.02173913,0.0,0.036231884,0.036231884,0.014492754,0.007246377,0.007246377,0.0,0.014492754,0.0,0.0,0.014492754,0.260869565,"hope, bravery, tension",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"hope,exhilaration,belonging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,/wMaZBRgnfOrwlCtxQNFSLgE5uK3.jpg,"A producer puts on what may be his last Broadway show, and at the last moment a chorus girl has to replace the star.",10.282,/bcXT1q4JKqAlCjUadLx0pNGoyJR.jpg,The Greatest Musical hit the Screen Has Ever Known!,"Comedy, Drama, Romance"
tt0083511,48 Hrs.,1982,48 Hrs. (1982),"Oddball cop and tough guy, Jack Cates is the only survivor of a cop shooting and in hunting down the murderer collects Reggie Hammond from jail for 48 hours. Hammond is oddly motivated to help. The killer is searching for his stash of cash. Cates and Hammond who have the Black-white, cop-crook thing to work out make surprisingly good partners as they navigate through the city looking for their suspect.",69,92.0,71.0,75.25,0.015267176,0.0,0.030534351,0.007633588,0.213740458,0.053435115,0.076335878,0.0,0.030534351,0.015267176,0.167938931,0.007633588,0.045801527,0.0,0.030534351,0.0,0.152671756,0.053435115,0.13740458,0.0,0.0,0.083969466,0.015267176,0.015267176,0.0,0.045801527,0.007633588,0.374045802,0.0,0.122137405,0.015267176,0.053435115,0.007633588,0.030534351,0.015267176,0.015267176,0.030534351,0.045801527,0.0,0.045801527,0.007633588,0.061068702,0.053435115,0.030534351,0.007633588,0.0,0.030534351,0.007633588,0.007633588,0.320610687,"surprise, hope, bravery",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"amusement,conflict,excitement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/xQTSGz5dvIAYFssPWhD160AcR7Z.jpg,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",18.281,/aDzOj4a9HvgRjjAEgwXyztCWVXq.jpg,One cop. One con. No mercy.,"Thriller, Action, Comedy, Crime, Drama"
tt0091635,9 1/2 Weeks,1986,Nine 1/2 Weeks (1986),"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",59,58.0,50.0,56.5,0.0,0.006666667,0.08,0.026666667,0.06,0.313333333,0.04,0.02,0.006666667,0.006666667,0.093333333,0.02,0.026666667,0.0,0.02,0.013333333,0.086666667,0.066666667,0.013333333,0.0,0.093333333,0.106666667,0.006666667,0.04,0.013333333,0.1,0.02,0.053333333,0.066666667,0.08,0.013333333,0.066666667,0.006666667,0.013333333,0.02,0.033333333,0.053333333,0.02,0.006666667,0.04,0.08,0.08,0.0,0.013333333,0.02,0.0,0.053333333,0.006666667,0.0,0.286666667,"excitement, exhilaration, belonging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"longing,vulnerability,riskiness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/cf7jOkeY8tqSnVRzAbdlUKQynhe.jpg,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",22.071,/aE1iunrgO8UHfoXKJcjCy4Ih17n.jpg,They Broke Every Rule.,"Romance, Drama"
tt0072730,A Boy and His Dog,1975,A Boy and His Dog (1975),"A post-apocalyptic tale based on a novella by Harlan Ellison. A boy communicates telepathically with his dog as they scavenge for food and sex, and they stumble into an underground society where the old society is preserved. The daughter of one of the leaders of the community seduces and lures him below, where the citizens have become unable to reproduce because of being underground so long. They use him for impregnation purposes, and then plan to be rid of him.",64,78.0,68.0,68.5,0.012345679,0.0,0.067901235,0.030864198,0.086419753,0.148148148,0.092592593,0.00617284,0.00617284,0.055555556,0.135802469,0.043209877,0.012345679,0.0,0.024691358,0.0,0.018518519,0.043209877,0.0,0.0,0.00617284,0.012345679,0.080246914,0.037037037,0.00617284,0.037037037,0.018518519,0.25308642,0.00617284,0.166666667,0.030864198,0.067901235,0.00617284,0.055555556,0.012345679,0.018518519,0.055555556,0.024691358,0.00617284,0.092592593,0.061728395,0.061728395,0.018518519,0.024691358,0.030864198,0.0,0.049382716,0.00617284,0.0,0.419753086,"vulnerability, belonging, unease",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"sarcasm,irony,mischief",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,/sWOQBQYkJvm8W7HGk6J8OAjPl2V.jpg,"Set in the year 2024 in post-apocalyptic America, 18-year old Vic and his telepathic dog, Blood, are scavengers in the desolate wilderness ravaged by World War IV, where survivors must battle for food and shelter in the desert-like wasteland. Vic and Blood eke out a meager existence, foraging for food and fighting gangs of cutthroats.",10.154,/dMbkoFzD5sEQvEaqRsIh4pTBJVq.jpg,A rather kinky tale of survival.,"Drama, Science Fiction, Comedy"
tt0106489,A Bronx Tale,1993,A Bronx Tale (1993),"The Bronx, New York, 1960. 9-year-old Calogero grows up admiring and fascinated by the local mob boss, Sonny. Calogero's father, Lorenzo, wants to have nothing to do with the mob and does his best to keep his son away from Sonny and mob business. However, it may prove a losing battle.",78,97.0,80.0,83.25,0.018348624,0.0,0.110091743,0.009174312,0.082568807,0.146788991,0.059633028,0.0,0.004587156,0.036697248,0.096330275,0.013761468,0.036697248,0.0,0.032110092,0.0,0.013761468,0.032110092,0.018348624,0.02293578,0.050458716,0.128440367,0.0,0.018348624,0.004587156,0.197247706,0.009174312,0.091743119,0.009174312,0.133027523,0.041284404,0.082568807,0.009174312,0.018348624,0.009174312,0.04587156,0.059633028,0.142201835,0.0,0.073394495,0.02293578,0.059633028,0.036697248,0.013761468,0.004587156,0.0,0.027522936,0.009174312,0.004587156,0.183486239,"awe, envy, tension",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"belonging,regret,conflict",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,/j5VUdrnRBya3KE40t0ucAN2YqDs.jpg,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",55.283,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,"One man lives in the neighborhood, another man owns it. A devoted father battles the local crime boss for the life of his son.","Drama, Crime"
tt0120623,A Bug’s Life,1998,A Bug's Life (1998),"At an annual pace, a huge colony of ants is forced to collect every piece of food that grows on their island for a group of menacing grasshoppers. But that all changes when a misfit inventor ant named Flik accidentally knocks over the offering pile thus forcing the grasshoppers' devious leader Hopper to force the ants to redo their gathering of food. Despite the fact that his friends don't believe him and desperate to help save the colony, Flik volunteers to go out into the world and search for a group of 'warrior' bugs. Instead, what he got was a talented group of circus performers. But when the grasshoppers return and take control of the island, Flik must prove himself a true hero before it's too late.",72,92.0,78.0,78.5,0.002087683,0.002087683,0.075156576,0.004175365,0.054279749,0.035490605,0.029227557,0.004175365,0.0,0.004175365,0.041753653,0.006263048,0.025052192,0.002087683,0.03131524,0.002087683,0.020876827,0.020876827,0.014613779,0.0,0.020876827,0.033402923,0.010438413,0.025052192,0.004175365,0.114822547,0.008350731,0.256784969,0.0,0.06263048,0.012526096,0.039665971,0.025052192,0.058455115,0.006263048,0.020876827,0.064718163,0.025052192,0.0,0.050104384,0.016701461,0.052192067,0.006263048,0.014613779,0.002087683,0.002087683,0.006263048,0.002087683,0.002087683,0.204592902,"bravery, irony, defiance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"belonging,bravery,triumph",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,/hwwFyowfcbLRVmRBOkvnABBNIOs.jpg,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",58.168,/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,An epic presentation of miniature proportions.,"Adventure, Animation, Comedy, Family"
